2.1339,1.081,1.7886,1.2004,1.9925,1.6172,1.3609,0.0089,1.0618,0.3543,0.9424,0.1503,0.5256,0.782,1.0,1.0,1.0,1.0,1.0,0.0,1.4911,5.0,5.0,3.5089,-1.8037,-0.3302,-1.5193,-0.0646,0.1902,1.6921,1.0558,-0.6727,0.044,-1.0768,1.0995,0.3195,0.888,-3.5,1.4664,0.1972,0.2515,-0.1571,0.1692,0.5305,21.309
0.4046,0.3125,0.5195,0.5535,0.9083,0.1585,1.0105,1.7383,1.8304,1.6234,1.5893,1.2346,1.9844,1.1323,0.0,1.0,1.0,1.0,1.0,0.0,-0.0,5.0,5.0,5.0,-0.6629,0.2583,-1.9007,0.3684,0.557,2.5798,0.7574,0.7437,0.8936,0.6644,1.8305,1.2382,2.4395,-3.2617,2.9949,1.3822,0.6758,-0.2412,0.0037,0.4565,20.6849
2.0805,2.1256,1.9985,1.2367,1.1388,1.9676,2.0614,0.0624,0.0173,0.1443,0.9062,1.004,0.1752,0.0815,1.0,1.0,1.0,1.0,1.0,0.0,1.4376,5.0,5.0,3.5624,-1.5165,-0.5639,-1.5871,-0.4101,-0.2073,1.4143,0.861,-0.8758,-0.2175,-1.0491,0.7482,0.6171,0.6194,-3.5,0.5628,0.3022,0.0257,0.158,-0.387,0.0557,21.2867
0.5504,0.7554,0.0942,0.0585,0.64,0.7223,0.0098,1.5924,1.3875,2.0486,2.0844,1.5029,1.4206,2.1331,0.0,1.0,1.0,1.0,1.0,0.0,1.2383,5.0,5.0,3.7617,-0.9667,0.4163,-1.9741,0.6273,0.863,2.9317,0.937,1.3404,1.2231,1.5763,2.1012,1.347,2.4074,-2.1693,3.5,2.0318,1.3038,-0.0168,-0.1559,0.8293,21.2032
1.1236,2.0044,1.9586,1.6423,1.1115,1.3194,1.3273,1.0192,0.1385,0.1843,0.5006,1.0314,0.8234,0.8156,1.0,1.0,1.0,1.0,1.0,0.0,0.4808,5.0,5.0,4.5192,-0.7372,-0.3865,-1.6057,-0.4102,-0.2449,1.4357,0.7062,-1.1154,-0.2075,-1.0367,0.5384,0.8199,1.2872,-3.5,1.0573,0.1465,0.5649,-0.0378,-0.2115,0.2507,20.8861
0.115,0.7527,0.3923,0.0465,0.2407,0.8693,1.0368,2.0279,1.3902,1.7506,2.0964,1.9021,1.2736,1.1061,0.0,1.0,1.0,1.0,1.0,0.0,0.0,5.0,5.0,5.0,-0.4061,0.2911,-1.9852,0.3148,0.5116,2.6225,0.7942,1.0745,1.0221,1.3561,1.9488,1.4354,2.1047,-2.9721,3.0099,1.8981,0.7438,0.1475,-0.4667,0.3623,20.6849
1.1572,1.2026,1.773,1.296,1.5846,1.9025,1.1218,0.9857,0.9402,0.3699,0.8469,0.5582,0.2403,1.0211,0.0,1.0,1.0,1.0,1.0,0.0,0.5143,5.0,5.0,4.4857,-0.9572,-0.1999,-1.5666,-0.1483,0.0693,1.6604,0.9073,-0.743,0.0519,-0.808,0.9359,0.4914,0.8631,-3.5,1.6352,0.2809,0.466,-0.089,-0.0669,0.5551,20.9002
0.9013,1.0714,0.966,0.8753,1.0631,0.9544,0.5863,1.2416,1.0715,1.1769,1.2676,1.0797,1.1885,1.5565,0.0,1.0,1.0,1.0,1.0,0.0,0.2584,5.0,5.0,4.7416,-0.853,-0.0483,-1.8777,-0.0166,0.2283,2.1564,1.012,-0.2161,0.4686,0.1288,1.3244,1.0019,1.8496,-3.5,2.6976,1.1201,0.9747,-0.0568,-0.0778,0.5818,20.7931
2.0834,1.9041,1.6721,1.8306,1.9878,2.001,1.4582,0.0595,0.2388,0.4708,0.3122,0.1551,0.1419,0.6847,1.0,1.0,1.0,1.0,1.0,0.0,1.4405,5.0,5.0,3.5595,-1.6011,-0.4822,-1.6875,-0.3035,-0.0737,1.6404,0.9664,-1.1852,-0.2749,-1.5774,0.6473,0.2251,0.5501,-3.5,0.8566,0.1357,0.2073,-0.3351,0.07,0.4774,21.2879
0.4912,0.6267,0.5554,0.135,0.9188,0.1838,0.0397,1.6516,1.5162,1.5875,2.0078,1.224,1.959,2.1032,0.0,1.0,1.0,1.0,1.0,0.0,0.5666,5.0,5.0,4.4334,-0.7861,0.2949,-1.8764,0.3843,0.6458,2.5682,1.0576,0.7579,1.002,1.0795,1.9589,1.2928,2.646,-2.7818,3.5,1.6364,1.3494,0.049,0.0687,0.7538,20.922
1.403,1.5766,1.3249,1.4306,1.2997,1.6462,1.6197,0.7399,0.5663,0.818,0.7123,0.8431,0.4967,0.5232,0.0,1.0,1.0,1.0,1.0,0.0,0.7601,5.0,5.0,4.2399,-1.1204,-0.2826,-1.785,-0.1707,0.0188,1.8901,0.7923,-0.5603,0.0568,-0.7712,0.9349,0.6539,0.9952,-3.5,1.32,0.5953,0.2153,-0.2226,-0.1892,0.3079,21.0031
0.7609,0.9817,0.2945,0.4671,0.9147,0.0626,0.38,1.382,1.1612,1.8484,1.6757,1.2281,2.0803,1.7629,0.0,1.0,1.0,1.0,1.0,0.0,0.118,5.0,5.0,4.882,-0.8271,0.0663,-2.141,0.0837,0.3665,2.5645,1.1627,0.241,0.7775,0.6807,1.7453,1.2799,2.5951,-3.5,3.361,1.7788,1.1985,-0.0695,0.0518,0.5644,20.7343
1.9138,1.3162,1.2062,1.316,1.0945,1.9378,2.0213,0.2291,0.8267,0.9366,0.8269,1.0483,0.2051,0.1215,0.0,1.0,1.0,1.0,1.0,0.0,1.2709,5.0,5.0,3.7291,-1.6031,-0.3107,-1.7704,-0.025,0.147,2.0234,0.7121,-0.2094,0.1796,-0.5461,1.0577,0.6818,0.778,-3.5,1.2693,0.7057,-0.0835,-0.2309,-0.3665,0.205,21.2169
0.4871,0.8558,0.8693,0.7971,0.6496,0.0877,0.8092,1.6558,1.2871,1.2735,1.3457,1.4932,2.0551,1.3337,0.0,1.0,1.0,1.0,1.0,0.0,-0.0,5.0,5.0,5.0,-0.5717,0.0846,-1.8551,0.1245,0.3031,2.2756,0.7301,0.2244,0.6485,0.4681,1.4482,1.3836,2.551,-3.3442,2.7595,1.171,0.9498,-0.1025,-0.1097,0.3838,20.6849
1.3641,1.2154,1.3496,2.1054,1.7678,1.3755,1.645,0.7788,0.9275,0.7933,0.0375,0.3751,0.7674,0.4979,1.0,1.0,1.0,1.0,1.0,0.0,0.7212,5.0,5.0,4.2788,-1.1415,-0.2226,-1.707,-0.0315,0.1029,1.9434,0.5569,-0.7129,-0.0374,-1.3307,0.7284,0.476,1.0909,-3.5,1.1421,0.1023,0.0748,-0.6909,0.1009,0.423,20.9868
0.9396,0.7095,0.7043,0.6288,0.282,0.1148,0.452,1.2032,1.4334,1.4386,1.5141,1.8609,2.0281,1.6909,0.0,1.0,1.0,1.0,1.0,0.0,0.2968,5.0,5.0,4.7032,-0.9688,0.0292,-1.9126,0.1641,0.3671,2.3831,0.8286,0.2953,0.7945,0.9429,1.4977,1.5975,2.7352,-3.5,3.3433,1.4549,1.2494,0.0163,-0.2634,0.4414,20.8091
1.8177,2.0596,1.7984,1.9326,1.0751,1.9287,1.3109,0.3252,0.0833,0.3444,0.2102,1.0677,0.2142,0.832,1.0,1.0,1.0,1.0,1.0,0.0,1.1748,5.0,5.0,3.8252,-1.3174,-0.5003,-1.6536,-0.3551,-0.1935,1.548,0.6878,-1.1836,-0.2439,-1.0812,0.3802,0.7221,0.8889,-3.5,1.0055,0.1744,0.504,-0.17,-0.3456,0.328,21.1767
0.3282,0.1696,0.5786,0.2313,0.9421,1.022,0.9377,1.8147,1.9732,1.5643,1.9116,1.2007,1.1209,1.2052,0.0,1.0,1.0,1.0,1.0,0.0,-0.0,5.0,5.0,5.0,-0.6472,0.319,-1.8543,0.408,0.6295,2.5671,0.8908,0.8803,0.9726,0.8972,1.9702,1.0554,1.8512,-3.1853,3.128,1.5056,0.6217,-0.0586,-0.1453,0.5835,20.6849
1.2393,1.3231,1.439,1.9172,1.7085,1.5587,1.3853,0.9035,0.8197,0.7039,0.2257,0.4344,0.5841,0.7575,1.0,1.0,1.0,1.0,1.0,0.0,0.5965,5.0,5.0,4.4035,-1.0165,-0.2229,-1.6999,-0.1033,0.06,1.8611,0.6804,-0.8028,-0.0369,-1.1909,0.7426,0.4834,1.0256,-3.5,1.3118,0.1869,0.2683,-0.5169,0.049,0.4893,20.9346
0.1363,0.1223,0.0716,0.4913,0.0248,0.4386,0.1877,2.0065,2.0205,2.0712,1.6516,2.118,1.7043,1.9551,0.0,1.0,1.0,1.0,1.0,0.0,1.2785,5.0,5.0,3.7215,-0.7936,0.6573,-1.7884,1.0378,1.1131,3.14,0.2508,1.9727,1.4631,1.9963,1.9788,1.7405,2.8405,-1.715,3.5,1.744,1.1985,-0.3272,-0.3775,0.7566,21.2201
1.5889,1.2474,1.5083,1.9661,1.6801,1.3902,1.5936,0.5539,0.8954,0.6346,0.1767,0.4627,0.7527,0.5492,1.0,1.0,1.0,1.0,1.0,0.0,0.9461,5.0,5.0,4.0539,-1.3113,-0.2777,-1.6456,-0.057,0.09,1.8461,0.6105,-0.7431,-0.0445,-1.2572,0.7321,0.5181,1.1038,-3.5,1.1633,0.0792,0.1442,-0.5554,0.0554,0.4051,21.0809
0.0593,0.555,0.1813,0.5517,0.0272,0.9655,0.9726,2.0836,1.5879,1.9615,1.5912,2.1156,1.1774,1.1703,0.0,1.0,1.0,1.0,1.0,0.0,-0.0,5.0,5.0,5.0,-0.4094,0.3501,-2.0134,0.4605,0.5885,2.8053,0.5016,1.1466,1.066,1.4129,1.74,1.5459,2.1636,-2.9164,3.0904,1.8127,0.7558,-0.1488,-0.5697,0.4145,20.6849
1.2801,1.1343,1.3329,1.087,1.7229,2.1153,1.6416,0.8628,1.0085,0.81,1.0558,0.4199,0.0275,0.5012,0.0,1.0,1.0,1.0,1.0,0.0,0.6372,5.0,5.0,4.3628,-1.1187,-0.1614,-1.7287,-0.0608,0.1737,1.9384,0.9716,-0.3538,0.1729,-0.7391,1.2331,0.3461,0.5673,-3.5,1.5046,0.6327,0.0362,-0.1773,-0.0738,0.465,20.9516
0.2552,0.1554,0.1163,0.2351,0.8942,0.5838,0.3534,1.8876,1.9875,2.0266,1.9078,1.2487,1.5591,1.7895,0.0,1.0,1.0,1.0,1.0,0.0,0.6779,5.0,5.0,4.3221,-0.7758,0.5206,-1.9149,0.7298,0.9318,2.9689,0.7918,1.4189,1.2529,1.3499,2.153,1.2292,2.3856,-2.4345,3.5,1.7814,0.984,-0.2452,-0.0194,0.8054,20.9686
1.3369,1.6112,1.0835,1.0948,1.6918,1.4292,2.0373,0.8059,0.5317,1.0593,1.048,0.4511,0.7137,0.1056,1.0,1.0,1.0,1.0,1.0,0.0,0.6941,5.0,5.0,4.3059,-1.0936,-0.2433,-1.8978,-0.1728,0.06,2.0186,0.9713,-0.3277,0.1074,-0.9039,1.2801,0.4622,0.9263,-3.5,1.1351,0.8272,-0.1165,-0.232,0.0111,0.2221,20.9754
0.0135,0.7035,0.1686,0.9566,0.9864,0.3087,1.04,2.1294,1.4394,1.9743,1.1862,1.1565,1.8342,1.1029,0.0,1.0,1.0,1.0,1.0,0.0,-0.0,5.0,5.0,5.0,-0.3577,0.3442,-2.0405,0.416,0.5633,2.7909,0.5838,0.8164,0.8501,0.505,1.7033,1.1711,2.3242,-2.8706,2.647,1.4572,0.6005,-0.517,0.0146,0.5024,20.6849
1.6375,1.261,2.0622,1.6987,1.1726,1.712,1.3345,0.5054,0.8818,0.0807,0.4441,0.9702,0.4309,0.8083,1.0,1.0,1.0,1.0,1.0,0.0,0.9946,5.0,5.0,4.0054,-1.2967,-0.3407,-1.4282,-0.1392,0.0042,1.5096,0.6001,-0.8654,-0.063,-0.909,0.5972,0.7271,1.056,-3.5,1.3001,-0.0724,0.4276,-0.153,-0.2431,0.3807,21.1012
