0.382812945,-0.258527141,0.230588917,0.019640585,0.023721735,-0.006600264,-0.018279849,0.01670678,0.01670678,0.01670678,-0.015545273,-0.037371478,-0.013615654,-0.029333645,-0.007164233,-0.026809105,-0.00399995,-0.00473915,-0.005460785,-0.004321748,-0.003495217,-0.002550887,-0.001002966,-0.000848644,0.000160722,0.001088252,-0.001590957,-0.001945278,-0.002336066,0.003263415,-0.002473236,-0.001919297,-0.004123609,-0.00080193,-0.000738288,-0.000755832,-0.000652801,0.000755617,-0.000553863,-0.000497394,-0.000452229,-0.000327025,-0.000587286,-0.00027394,-0.000158893,-8.20E-05,-3.92E-05,-3.85E-05,-2.69E-05,-1.29E-05,4.03E-06,8.19E-06,1.97E-05,2.84E-05,3.24E-05,3.01E-05,1.21E-05,1.52E-05,7.65E-05,9.38E-05,9.61E-05,9.09E-05,9.67E-05,0.000107579,0.000137207,7.04E-05,7.99E-05,8.34E-05,0,-0.000203284,-0.000258959,-0.000541255,-0.000258959,-0.000112006,-8.40E-05,-4.54E-05,1.02E-05,1.27E-05,1.75E-05,3.15E-05,6.43E-05,1.97E-05,2.04E-05,2.16E-05,2.22E-05,2.22E-05,2.22E-05,2.32E-05,2.39E-05,2.41E-05,2.43E-05,2.46E-05,2.49E-05,2.52E-05,2.49E-05,2.45E-05,2.79E-05,2.96E-05,2.79E-05,2.65E-05,2.57E-05,2.49E-05,2.65E-05,2.65E-05,2.65E-05,2.65E-05,2.65E-05,2.65E-05,2.65E-05,2.65E-05,2.65E-05,2.65E-05,-0.003731277,-0.001781381,-0.001757944,8.34E-05,-0.037371478,-6.59E-05
0.617187055,0.258527141,-0.230588917,-0.019640585,-0.023721735,0.006600264,0.018279849,-0.01670678,-0.01670678,-0.01670678,0.015545273,0.037371478,0.013615654,0.029333645,0.007164233,0.026809105,0.00399995,0.00473915,0.005460785,0.004321748,0.003495217,0.002550887,0.001002966,0.000848644,-0.000160722,-0.001088252,0.001590957,0.001945278,0.002336066,-0.003263415,0.002473236,0.001919297,0.004123609,0.00080193,0.000738288,0.000755832,0.000652801,-0.000755617,0.000553863,0.000497394,0.000452229,0.000327025,0.000587286,0.00027394,0.000158893,8.20E-05,3.92E-05,3.85E-05,2.69E-05,1.29E-05,-4.03E-06,-8.19E-06,-1.97E-05,-2.84E-05,-3.24E-05,-3.01E-05,-1.21E-05,-1.52E-05,-7.65E-05,-9.38E-05,-9.61E-05,-9.09E-05,-9.67E-05,-0.000107579,-0.000137207,-7.04E-05,-7.99E-05,-8.34E-05,0,0.000203284,0.000258959,0.000541255,0.000258959,0.000112006,8.40E-05,4.54E-05,-1.02E-05,-1.27E-05,-1.75E-05,-3.15E-05,-6.43E-05,-1.97E-05,-2.04E-05,-2.16E-05,-2.22E-05,-2.22E-05,-2.22E-05,-2.32E-05,-2.39E-05,-2.41E-05,-2.43E-05,-2.46E-05,-2.49E-05,-2.52E-05,-2.49E-05,-2.45E-05,-2.79E-05,-2.96E-05,-2.79E-05,-2.65E-05,-2.57E-05,-2.49E-05,-2.65E-05,-2.65E-05,-2.65E-05,-2.65E-05,-2.65E-05,-2.65E-05,-2.65E-05,-2.65E-05,-2.65E-05,-2.65E-05,0.003731277,0.001781381,0.001757944,-8.34E-05,0.037371478,6.59E-05
0.037904877,0.08899597,0.016220569,0.818679147,-0.109401381,0.004703879,0.048655534,-0.077321947,-0.077321947,-0.077321947,0.19862154,0.120499587,0.161326933,0.098184744,0.03663744,0.087643307,0.016691078,0.021897599,0.026980401,0.02113057,0.016885693,0.012035834,0.004086065,0.003456951,-0.00146803,-0.00576604,0.006319335,0.007857772,0.009554552,-0.015845362,0.010150134,0.007800394,0.021177962,0.004255278,0.00394631,0.004031485,0.003531291,-0.00347592,0.003009903,0.002712318,0.002474299,0.001814493,0.003140084,0.001512072,0.000914338,0.000511595,0.000282217,0.000291607,0.000232827,0.00016204,7.68E-05,5.58E-05,-2.56E-06,-4.61E-05,-6.63E-05,-5.50E-05,3.59E-05,2.05E-05,-0.000289099,-0.00037609,-0.000387654,-0.000361693,-0.000390896,-0.000445838,-0.000595364,-0.000258339,-0.00030635,-0.000363022,0,0.000826056,0.001053022,0.002203839,0.001053022,0.000452703,0.000338129,0.000178409,-5.22E-05,-6.26E-05,-8.31E-05,-0.000142315,-0.000281659,-9.24E-05,-9.56E-05,-0.00010046,-0.000102832,-0.000102832,-0.000102832,-0.000107215,-0.000110275,-0.000110958,-0.000111833,-0.000113166,-0.000114522,-0.000115693,-0.000114437,-0.000112854,-0.000127187,-0.000134339,-0.000127119,-0.000121121,-0.000117708,-0.000114678,-0.000121121,-0.000121121,-0.000121121,-0.000121121,-0.000121121,-0.000121121,-0.000121121,-0.000121121,-0.000121121,-0.000121121,0.015543032,0.007178288,0.007072571,-0.000363022,0.120499587,0.000263178
0.394339809,0.202987666,0.475554332,-0.044670056,-0.053952122,0.015011475,0.041575231,-0.037997482,-0.037997482,-0.037997482,0.03535578,0.084996755,0.030967103,0.066715709,0.016294153,0.060973957,0.009097387,0.010778605,0.012419872,0.009829276,0.007949433,0.005801674,0.00228112,0.001930135,-0.000365542,-0.002475093,0.003618434,0.004424291,0.005313091,-0.007422229,0.005625066,0.004365201,0.009378634,0.00182389,0.001679143,0.001719047,0.001484714,-0.001718557,0.001259693,0.001131262,0.001028537,0.000743779,0.00133571,0.000623042,0.000361382,0.000186454,8.91E-05,8.76E-05,6.12E-05,2.93E-05,-9.16E-06,-1.86E-05,-4.49E-05,-6.45E-05,-7.36E-05,-6.86E-05,-2.76E-05,-3.45E-05,-0.000174042,-0.000213244,-0.000218455,-0.000206756,-0.000219916,-0.000244676,-0.000312059,-0.00016018,-0.000181816,-0.000189768,0,0.000462344,0.00058897,0.001231017,0.00058897,0.000254743,0.000191035,0.000103349,-2.33E-05,-2.88E-05,-3.98E-05,-7.15E-05,-0.00014618,-4.48E-05,-4.65E-05,-4.91E-05,-5.04E-05,-5.04E-05,-5.04E-05,-5.27E-05,-5.44E-05,-5.47E-05,-5.52E-05,-5.59E-05,-5.66E-05,-5.73E-05,-5.66E-05,-5.57E-05,-6.34E-05,-6.73E-05,-6.34E-05,-6.02E-05,-5.83E-05,-5.67E-05,-6.02E-05,-6.02E-05,-6.02E-05,-6.02E-05,-6.02E-05,-6.02E-05,-6.02E-05,-6.02E-05,-6.02E-05,-6.02E-05,0.008486324,0.004051528,0.003998224,-0.000189768,0.084996755,0.000149886
-0.063723713,-0.119819412,-0.039915328,0.081149644,0.098011866,-0.530946996,-0.388027446,0.069027945,0.069027945,0.069027945,-0.064228909,-0.154408952,-0.05625624,-0.121198776,-0.029600696,-0.11076805,-0.016526726,-0.019580901,-0.022562502,-0.017856308,-0.0144413,-0.010539584,-0.004143987,-0.00350637,0.000664059,0.004496365,-0.00657341,-0.008037367,-0.009652001,0.013483557,-0.01021875,-0.007930021,-0.017037651,-0.003313361,-0.003050408,-0.003122898,-0.002697198,0.003122008,-0.002288416,-0.002055101,-0.001868488,-0.001351182,-0.00242651,-0.001131846,-0.000656502,-0.00033872,-0.000161787,-0.000159105,-0.000111112,-5.32E-05,1.66E-05,3.38E-05,8.16E-05,0.000117237,0.000133777,0.000124547,5.01E-05,6.27E-05,0.000316172,0.000387389,0.000396856,0.000375602,0.00039951,0.000444489,0.000566901,0.000290989,0.000330295,0.000344741,0,-0.000839915,-0.00106995,-0.002236321,-0.00106995,-0.000462778,-0.000347042,-0.000187748,4.23E-05,5.24E-05,7.24E-05,0.000129947,0.000265558,8.14E-05,8.45E-05,8.92E-05,9.15E-05,9.15E-05,9.15E-05,9.58E-05,9.88E-05,9.94E-05,0.000100282,0.000101579,0.000102899,0.000104038,0.000102816,0.000101275,0.000115225,0.000122185,0.000115158,0.000109321,0.000105999,0.000103051,0.000109321,0.000109321,0.000109321,0.000109321,0.000109321,0.000109321,0.000109321,0.000109321,0.000109321,0.000109321,-0.015416641,-0.007360189,-0.007263354,0.000344741,-0.154408952,-0.000272291
-0.063723713,-0.119819412,-0.039915328,0.081149644,0.098011866,0.469053004,-0.388027446,0.069027945,0.069027945,0.069027945,-0.064228909,-0.154408952,-0.05625624,-0.121198776,-0.029600696,-0.11076805,-0.016526726,-0.019580901,-0.022562502,-0.017856308,-0.0144413,-0.010539584,-0.004143987,-0.00350637,0.000664059,0.004496365,-0.00657341,-0.008037367,-0.009652001,0.013483557,-0.01021875,-0.007930021,-0.017037651,-0.003313361,-0.003050408,-0.003122898,-0.002697198,0.003122008,-0.002288416,-0.002055101,-0.001868488,-0.001351182,-0.00242651,-0.001131846,-0.000656502,-0.00033872,-0.000161787,-0.000159105,-0.000111112,-5.32E-05,1.66E-05,3.38E-05,8.16E-05,0.000117237,0.000133777,0.000124547,5.01E-05,6.27E-05,0.000316172,0.000387389,0.000396856,0.000375602,0.00039951,0.000444489,0.000566901,0.000290989,0.000330295,0.000344741,0,-0.000839915,-0.00106995,-0.002236321,-0.00106995,-0.000462778,-0.000347042,-0.000187748,4.23E-05,5.24E-05,7.24E-05,0.000129947,0.000265558,8.14E-05,8.45E-05,8.92E-05,9.15E-05,9.15E-05,9.15E-05,9.58E-05,9.88E-05,9.94E-05,0.000100282,0.000101579,0.000102899,0.000104038,0.000102816,0.000101275,0.000115225,0.000122185,0.000115158,0.000109321,0.000105999,0.000103051,0.000109321,0.000109321,0.000109321,0.000109321,0.000109321,0.000109321,0.000109321,0.000109321,0.000109321,0.000109321,-0.015416641,-0.007360189,-0.007263354,0.000344741,-0.154408952,-0.000272291
0,0,0,-5.55E-17,5.55E-17,-1.11E-16,0,0,-1,-1,-1.11E-16,1.11E-16,0,1.11E-16,0,0,0,-1.39E-17,0,1.39E-17,2.78E-17,6.94E-18,-3.47E-18,0,8.67E-19,0,-6.94E-18,0,0,0,6.94E-18,0,1.39E-17,-3.47E-18,0,0,3.47E-18,0,0,1.73E-18,0,-1.73E-18,0,0,-8.67E-19,0,0,2.17E-19,1.08E-19,-1.08E-19,0,0,0,1.08E-19,0,1.08E-19,1.36E-20,0,-2.17E-19,0,-4.34E-19,-4.34E-19,0,0,0,2.17E-19,0,-2.17E-19,0,-8.67E-19,0,0,0,0,2.17E-19,0,0,-5.42E-20,0,1.08E-19,0,5.42E-20,-5.42E-20,-1.08E-19,1.08E-19,1.08E-19,1.08E-19,0,1.08E-19,0,1.08E-19,-1.08E-19,0,0,-1.08E-19,0,0,0,0,1.08E-19,1.08E-19,0,1.08E-19,1.08E-19,1.08E-19,1.08E-19,1.08E-19,1.08E-19,1.08E-19,1.08E-19,1.08E-19,2.17E-19,0,0,6.94E-18,-2.17E-19,1.11E-16,-2.17E-19
-0.538641954,-0.511995285,-0.549951452,-0.605736058,-0.615469851,-0.555958006,-0.533034926,0.271396921,0.271396921,0.271396921,-0.52181564,-0.495564505,-0.430173178,-0.396636247,-0.123778956,-0.358054715,-0.061106115,-0.076909563,-0.092337485,-0.072605087,-0.05828645,-0.041927112,-0.015111289,-0.012785314,0.004150348,0.019228943,-0.023625526,-0.029165761,-0.03527622,0.054589958,-0.037421036,-0.02887735,-0.071436534,-0.014183149,-0.013118643,-0.013412102,-0.011688754,0.012229698,-0.00994658,-0.008952226,-0.008156906,-0.005952222,-0.01043743,-0.004969259,-0.002961589,-0.001612725,-0.000850783,-0.000866587,-0.000667222,-0.000426889,-0.000137396,-6.62E-05,0.000131952,0.000279772,0.000348367,0.000310089,1.36E-06,5.35E-05,0.001104783,0.001400128,0.001439389,0.001351246,0.001450395,0.001636929,0.002144588,0.001000347,0.00116335,0.001306223,0,-0.003058294,-0.003897441,-0.008152274,-0.003897441,-0.00167988,-0.001256875,-0.00067036,0.000176511,0.000214393,0.000288936,0.000504011,0.00101049,0.000322678,0.000334135,0.000351883,0.000360501,0.000360501,0.000360501,0.000376434,0.000387556,0.000390037,0.00039322,0.000398064,0.000402993,0.000407248,0.000402683,0.00039693,0.000449028,0.000475023,0.000448778,0.000426979,0.000414571,0.00040356,0.000426979,0.000426979,0.000426979,0.000426979,0.000426979,0.000426979,0.000426979,0.000426979,0.000426979,0.000426979,-0.056944442,-0.026671368,-0.026296495,0.001306223,-0.495564505,-0.000981642
0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.037904877,-0.08899597,-0.016220569,0.181320853,0.109401381,-0.004703879,-0.048655534,0.077321947,0.077321947,0.077321947,-0.19862154,-0.120499587,-0.161326933,-0.098184744,-0.03663744,-0.087643307,-0.016691078,-0.021897599,-0.026980401,-0.02113057,-0.016885693,-0.012035834,-0.004086065,-0.003456951,0.00146803,0.00576604,-0.006319335,-0.007857772,-0.009554552,0.015845362,-0.010150134,-0.007800394,-0.021177962,-0.004255278,-0.00394631,-0.004031485,-0.003531291,0.00347592,-0.003009903,-0.002712318,-0.002474299,-0.001814493,-0.003140084,-0.001512072,-0.000914338,-0.000511595,-0.000282217,-0.000291607,-0.000232827,-0.00016204,-7.68E-05,-5.58E-05,2.56E-06,4.61E-05,6.63E-05,5.50E-05,-3.59E-05,-2.05E-05,0.000289099,0.00037609,0.000387654,0.000361693,0.000390896,0.000445838,0.000595364,0.000258339,0.00030635,0.000363022,0,-0.000826056,-0.001053022,-0.002203839,-0.001053022,-0.000452703,-0.000338129,-0.000178409,5.22E-05,6.26E-05,8.31E-05,0.000142315,0.000281659,9.24E-05,9.56E-05,0.00010046,0.000102832,0.000102832,0.000102832,0.000107215,0.000110275,0.000110958,0.000111833,0.000113166,0.000114522,0.000115693,0.000114437,0.000112854,0.000127187,0.000134339,0.000127119,0.000121121,0.000117708,0.000114678,0.000121121,0.000121121,0.000121121,0.000121121,0.000121121,0.000121121,0.000121121,0.000121121,0.000121121,0.000121121,-0.015543032,-0.007178288,-0.007072571,0.000363022,-0.120499587,-0.000263178
