1.5326,1.3434,2.0917,1.5504,1.5529,1.2498,2.2139,0.8246,1.0137,0.2655,0.8067,0.8042,1.1073,0.1432,0.0,1.0,1.0,1.0,1.0,0.0,2.6754,5.0,5.0,3.8246,-1.5328,0.0002,-1.1458,0.4231,0.5219,1.7625,0.3833,0.0578,0.1942,-0.6475,1.0225,0.7368,1.3454,-3.0,0.8439,0.0497,-0.0254,-0.2157,-0.0674,0.1687,23.99
0.8916,0.0895,0.4798,1.0057,0.1646,0.3904,1.085,1.4655,2.2677,1.8773,1.3514,2.1925,1.9667,1.2722,0.0,1.0,1.0,1.0,1.0,0.0,3.3702,4.7538,5.0,3.376,-1.6084,0.7168,-1.274,1.4795,1.4668,3.0,-0.1383,2.1745,1.4376,1.8807,1.8324,1.7834,2.8769,-1.9104,3.0,1.3964,0.7735,-0.481,-0.4091,0.4986,24.3417
2.0576,1.9841,1.7125,1.6071,1.7439,1.6248,1.6013,0.2995,0.373,0.6447,0.75,0.6133,0.7323,0.7558,1.0,1.0,1.0,1.0,1.0,0.0,3.2005,5.0,5.0,3.2995,-1.9029,-0.1547,-1.3983,0.2626,0.4491,1.8892,0.7551,-0.3131,0.1028,-0.6943,0.9435,0.5955,1.1432,-3.0,1.0856,0.4512,0.3641,-0.1934,-0.0178,0.3918,24.2098
1.5654,1.6617,2.1791,1.8223,1.6946,1.3017,1.9467,0.7917,0.6954,0.178,0.5349,0.6625,1.0554,0.4104,0.0,1.0,1.0,1.0,1.0,0.0,2.7083,5.0,5.0,3.7917,-1.4913,-0.0741,-1.1619,0.3046,0.4125,1.659,0.4277,-0.3166,0.0302,-0.9286,0.7979,0.6644,1.3092,-3.0,0.7367,-0.085,0.1565,-0.263,0.0019,0.2539,24.0038
0.9399,0.5053,0.3607,0.2849,0.5337,0.9284,0.9329,1.4172,1.8518,1.9965,2.0722,1.8234,1.4288,1.4243,0.0,1.0,1.0,1.0,1.0,0.0,3.7846,4.6895,5.0,3.0259,-1.6758,0.7359,-1.3288,1.4181,1.5142,3.0,0.3147,2.3241,1.4943,2.031,2.2228,1.4846,2.3972,-1.6087,3.0,1.8459,0.7967,-0.1506,-0.3389,0.6276,24.5311
1.5846,2.2512,1.205,2.2209,1.2825,1.6647,1.7639,0.7725,0.106,1.1521,0.1362,1.0747,0.6925,0.5932,1.0,1.0,1.0,1.0,1.0,0.0,2.7275,5.0,5.0,3.7725,-1.4777,-0.1069,-1.6322,0.2652,0.3657,2.1627,0.3996,-0.2809,0.0884,-0.6241,0.6571,0.8233,1.2324,-3.0,0.9552,0.6313,0.3063,-0.5209,-0.2514,0.287,24.0118
0.9357,0.7302,0.4162,0.8848,1.1607,0.5057,0.5637,1.4215,1.6269,1.9409,1.4723,1.1964,1.8514,1.7934,0.0,1.0,1.0,1.0,1.0,0.0,2.9985,5.0,5.0,3.5015,-1.5105,0.5748,-1.5972,1.1036,1.2514,2.9865,0.5462,1.4837,1.1754,1.2117,1.8867,1.2572,2.5639,-2.08,3.0,1.5265,1.022,-0.4144,0.0608,0.7714,24.1253
1.2846,1.6597,1.7315,1.1898,2.1488,1.7731,1.3918,1.0725,0.6974,0.6256,1.1673,0.2083,0.584,0.9653,1.0,1.0,1.0,1.0,1.0,0.0,2.4275,5.0,5.0,4.0725,-1.3374,0.0527,-1.3783,0.2859,0.5228,1.8902,0.9613,-0.1915,0.2165,-0.6121,1.2529,0.3738,0.989,-3.0,1.4167,0.5401,0.3957,-0.0855,0.1655,0.5696,23.8862
0.8816,0.2706,0.8638,1.1144,0.001,0.5063,1.1265,1.4755,2.0866,1.4933,1.2427,2.3561,1.8508,1.2307,0.0,1.0,1.0,1.0,1.0,0.0,2.3619,5.0,5.0,4.1381,-1.3632,0.4816,-1.4116,1.058,1.0817,2.7246,0.0364,1.4639,1.1679,1.5987,1.5191,1.8204,2.7553,-2.6626,3.0,1.217,0.8644,-0.2764,-0.5357,0.3663,23.8588
2.134,1.3602,1.5236,2.0972,2.2927,2.2775,2.0419,0.2231,0.9969,0.8336,0.26,0.0644,0.0797,0.3152,1.0,1.0,1.0,1.0,1.0,0.0,3.2769,5.0,5.0,3.2231,-2.0948,-0.0393,-1.3621,0.5215,0.6625,2.1143,0.5517,-0.1317,0.1187,-1.1177,0.9372,0.1704,0.498,-3.0,0.8263,0.1563,-0.2083,-0.6772,0.106,0.5235,24.2418
1.5488,1.9093,1.4919,1.3911,2.3373,2.3561,1.6061,0.8083,0.4478,0.8652,0.966,0.0198,0.001,0.751,1.0,1.0,1.0,1.0,1.0,0.0,2.6917,5.0,5.0,3.8083,-1.5328,-0.016,-1.5049,0.2533,0.5011,2.0032,1.0083,-0.2699,0.127,-0.8439,1.1872,0.143,0.4704,-3.0,1.124,0.644,0.1591,-0.2212,0.1232,0.5919,23.9968
0.5245,0.0698,0.4724,0.7331,0.755,0.456,0.3029,1.8327,2.2874,1.8847,1.624,1.6021,1.9011,2.0543,0.0,1.0,1.0,1.0,1.0,0.0,4.9672,4.2539,5.0,2.279,-1.6466,1.1221,-0.7815,2.0326,1.9997,3.0,-0.2536,2.8566,1.6964,2.1133,2.181,1.5417,2.9365,-0.4463,3.0,1.3278,1.0813,-0.5569,-0.0605,0.973,25.1338
2.2078,2.1436,1.7877,2.0872,1.5382,1.8543,1.6496,0.1494,0.2136,0.5695,0.2699,0.819,0.5028,0.7076,0.0,1.0,1.0,1.0,1.0,0.0,3.3506,5.0,5.0,3.1494,-1.9737,-0.2341,-1.3754,0.2375,0.3713,1.8369,0.5388,-0.5224,-0.0292,-0.8622,0.6033,0.6529,1.0285,-3.0,0.8281,0.236,0.3492,-0.3334,-0.1661,0.3583,24.2727
0.0782,1.0712,0.2692,0.8743,0.0284,0.1873,1.1718,2.2789,1.286,2.0879,1.4828,2.3288,2.1698,1.1853,0.0,1.0,1.0,1.0,1.0,0.0,1.5,5.0,5.0,5.0,-0.5948,0.5166,-1.8171,0.786,0.8651,2.9137,0.2809,1.407,1.1374,1.6343,1.6906,1.8518,2.9073,-2.7211,2.9563,1.8802,0.9275,-0.2078,-0.477,0.2578,23.498
2.3248,1.452,2.3199,1.5984,1.5121,2.2865,1.8059,0.0324,0.9051,0.0373,0.7588,0.845,0.0706,0.5513,0.0,1.0,1.0,1.0,1.0,0.0,3.4676,5.0,5.0,3.0324,-2.1607,-0.1641,-1.0572,0.3873,0.5248,1.6229,0.5456,-0.2384,0.1046,-0.6058,0.8175,0.5751,0.7161,-3.0,0.9558,-0.0215,0.1768,-0.0587,-0.2699,0.3745,24.3216
0.2699,0.3348,1.1197,0.6003,0.5937,0.5528,0.8178,2.0873,2.0223,1.2374,1.7569,1.7634,1.8044,1.5393,0.0,1.0,1.0,1.0,1.0,0.0,2.0934,5.0,5.0,4.4066,-0.9067,0.6369,-1.3055,1.0318,1.1255,2.5748,0.3269,1.4985,1.181,1.4955,1.8128,1.5197,2.6123,-2.3193,3.0,1.1815,0.9772,-0.0559,-0.2437,0.5622,23.7464
1.9222,1.1907,1.7487,1.8375,1.9308,1.2865,1.4338,0.4349,1.1665,0.6085,0.5197,0.4263,1.0707,0.9234,1.0,1.0,1.0,1.0,1.0,0.0,3.0651,5.0,5.0,3.4349,-1.9321,0.0099,-1.2551,0.5272,0.6701,1.9963,0.5596,-0.122,0.2485,-0.6912,0.984,0.5986,1.4412,-3.0,1.4442,0.1442,0.382,-0.4643,0.1723,0.5414,24.1531
1.0933,0.9306,1.1636,0.1731,0.7662,0.6819,0.0932,1.2638,1.4266,1.1935,2.1841,1.5909,1.6753,2.264,1.0,1.0,1.0,1.0,1.0,0.0,3.8476,5.0,5.0,2.6524,-1.6761,0.5828,-1.2281,1.1511,1.318,2.6082,0.6224,1.7046,1.2592,1.757,1.9868,1.4516,2.6384,-1.3886,3.0,1.3908,1.4419,0.1973,-0.1393,0.8221,24.4807
1.7571,1.9052,1.439,1.3288,1.8134,2.3078,1.8409,0.6001,0.452,0.9182,1.0283,0.5437,0.0494,0.5163,1.0,1.0,1.0,1.0,1.0,0.0,2.8999,5.0,5.0,3.6001,-1.7011,-0.056,-1.5092,0.2959,0.507,2.0519,0.8547,-0.0457,0.2099,-0.5077,1.1744,0.41,0.6009,-3.0,1.1134,0.7721,0.0993,-0.1461,-0.1337,0.4169,24.084
0.6432,0.8494,1.1174,1.0966,0.5467,0.7648,0.4844,1.7139,1.5078,1.2397,1.2605,1.8104,1.5923,1.8728,0.0,1.0,1.0,1.0,1.0,0.0,2.0615,5.0,5.0,4.4385,-1.0408,0.3976,-1.4417,0.7489,0.8642,2.4409,0.4327,0.7598,0.9007,1.1477,1.3692,1.5099,2.5057,-2.7246,3.0,1.1311,1.2618,-0.1086,-0.3005,0.611,23.733
1.6714,2.1265,2.1734,1.6513,2.1975,1.396,1.6662,0.6858,0.2307,0.1837,0.7059,0.1596,0.9611,0.6909,1.0,1.0,1.0,1.0,1.0,0.0,2.8142,5.0,5.0,3.6858,-1.5135,-0.1578,-1.2546,0.1162,0.3126,1.572,0.804,-0.6563,-0.1108,-1.2388,0.8585,0.3894,1.1186,-3.0,0.6775,0.0311,0.3049,-0.1526,0.2298,0.386,24.0481
0.7236,0.082,0.8436,0.9909,0.7762,0.8574,1.0871,1.6335,2.2752,1.5136,1.3662,1.581,1.4998,1.2701,0.0,1.0,1.0,1.0,1.0,0.0,2.1567,5.0,5.0,4.3433,-1.2804,0.5568,-1.4186,1.0629,1.1499,2.7379,0.2976,1.3773,1.135,1.2281,1.7172,1.3516,2.3039,-2.7098,3.0,1.1626,0.6973,-0.351,-0.2294,0.5728,23.7729
1.7693,2.2942,1.4797,1.4467,1.6094,2.2804,1.5174,0.5879,0.0629,0.8775,0.9105,0.7477,0.0767,0.8397,1.0,1.0,1.0,1.0,1.0,0.0,2.9121,5.0,5.0,3.5879,-1.6317,-0.1376,-1.5543,0.1618,0.3788,1.966,0.8864,-0.3207,0.1154,-0.4818,0.9759,0.5356,0.7271,-3.0,1.1618,0.812,0.4023,-0.0654,-0.2121,0.4374,24.0891
2.0228,2.0481,1.3498,1.4747,1.7619,2.187,2.2866,0.3343,0.3091,1.0073,0.8824,0.5952,0.1701,0.0706,1.0,1.0,1.0,1.0,1.0,0.0,3.1657,5.0,5.0,3.3343,-1.8941,-0.1287,-1.5509,0.295,0.4794,2.0993,0.7441,0.0188,0.1566,-0.6671,1.1335,0.4281,0.5854,-3.0,0.7323,0.7562,-0.1764,-0.2511,-0.1671,0.247,24.1952
0.8106,0.7224,0.5365,0.3581,0.5398,1.1784,0.4481,1.5465,1.6348,1.8207,1.9991,1.8173,1.1787,1.909,0.0,1.0,1.0,1.0,1.0,0.0,3.8771,4.8735,5.0,2.7495,-1.5718,0.7611,-1.337,1.4088,1.5112,3.0,0.3412,2.2452,1.4644,2.0736,2.0917,1.4655,2.3396,-1.2029,3.0,1.7281,1.1015,-0.0926,-0.3518,0.8075,24.5243
1.8956,1.6964,1.7362,2.0629,1.9751,1.2219,1.8144,0.4615,0.6608,0.6209,0.2943,0.3821,1.1352,0.5427,1.0,1.0,1.0,1.0,1.0,0.0,3.0385,5.0,5.0,3.4615,-1.8057,-0.0899,-1.3349,0.3722,0.4992,1.9289,0.5027,-0.3199,0.0553,-1.0631,0.8249,0.5506,1.3412,-3.0,0.8657,0.0903,0.1699,-0.5306,0.1685,0.3728,24.142
0.6706,0.0857,1.0483,0.5069,0.1477,1.1181,1.02,1.6865,2.2715,1.3088,1.8503,2.2094,1.239,1.3371,0.0,1.0,1.0,1.0,1.0,0.0,2.7809,5.0,5.0,3.7191,-1.3404,0.6698,-1.2266,1.266,1.3153,2.7251,0.1302,1.9874,1.3666,1.9677,1.8743,1.6375,2.3398,-2.0326,3.0,1.2848,0.8103,-0.024,-0.572,0.5269,24.0342
1.2653,1.5913,2.0231,2.214,2.3463,2.0235,1.8085,1.0919,0.7658,0.3341,0.1432,0.0108,0.3337,0.5486,1.0,1.0,1.0,1.0,1.0,0.0,2.4081,5.0,5.0,4.0919,-1.2745,0.0093,-1.2257,0.3224,0.4456,1.7512,0.4899,-0.5516,-0.0787,-1.4015,0.7024,0.1977,0.6758,-3.0,0.6399,-0.2252,0.0205,-0.5592,0.1869,0.5281,23.8781
0.6872,0.0784,0.6219,1.1745,0.7672,0.8558,0.3482,1.6699,2.2788,1.7352,1.1827,1.5899,1.5013,2.009,0.0,1.0,1.0,1.0,1.0,0.0,3.9836,4.6992,5.0,2.8173,-1.5873,0.9001,-1.0773,1.7005,1.6947,3.0,-0.1224,2.2008,1.4476,1.7051,1.8056,1.4413,2.6039,-1.1473,3.0,1.1123,1.0565,-0.623,-0.1486,0.9524,24.612
